1	34.745422	12.474303	16.991191
2	6.300711	35.795971	24.740354
3	13.978555	17.081708	7.294783
4	5.200961	20.157189	4.389743
5	18.62901	15.399839	11.073671
6	17.889941	2.837937	2.738012
7	46.180809	25.685748	10.949124
8	12.303658	7.035837	7.925501
9	49.486051	12.896566	4.893252
10	9.822932	3.596144	9.246206
