10	90.2481	64.723318	63.973068
20	79.038307	56.390321	42.900131
30	79.361955	47.475886	36.810236
40	73.067411	43.626928	33.81052
50	72.716382	36.978883	28.683702
60	70.86178	36.846786	27.721339
70	67.403333	34.713978	24.824373
80	69.322322	33.182368	23.825577
90	71.255376	32.561055	22.903025
100	66.927629	31.129119	22.892619
110	63.809279	30.212348	21.37157
120	66.177395	29.116408	19.653628
